SK_ID_CURR,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,EXT_SOURCE_2,EXT_SOURCE_3,nan_EXT_SOURCE_1
236896,Cash loans,1,0,1,1,292500.0,1800000.0,47614.5,1800000.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,35.01917808219178,9.602739726027398,0.3424757978914082,0.6986675550534175,1
318132,Cash loans,1,0,1,0,315000.0,345510.0,18873.0,247500.0,Family,Working,Secondary / secondary special,Married,House / apartment,26.12876712328767,6.63013698630137,0.046612344498302,0.4543210601605785,0
225491,Cash loans,1,1,1,2,495000.0,450000.0,19318.5,450000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,33.175342465753424,1.0,0.3874115472748249,0.5602843280409464,0
360302,Cash loans,2,0,1,2,247500.0,746280.0,50004.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,25.254794520547946,1.1972602739726028,0.3456391919986349,0.1841161559307151,0
148617,Cash loans,2,0,0,1,337500.0,1212700.5,35586.0,949500.0,Unaccompanied,Commercial associate,Higher education,Civil marriage,Municipal apartment,32.54246575342466,0.4547945205479452,0.7825138326792384,0.1276987943727713,0
327201,Cash loans,2,1,1,2,270000.0,906615.0,30091.5,688500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,28.876712328767123,1.8712328767123287,0.6766194025660409,0.6956219298394389,1
329431,Cash loans,2,0,1,0,90000.0,961146.0,28233.0,688500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,60.2,,0.3042792350830807,0.6041125998015721,1
450769,Cash loans,2,1,0,0,47250.0,71955.0,7137.0,67500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,53.53972602739726,7.087671232876712,0.5849139018932223,0.5867400085415683,1
442878,Cash loans,1,0,0,1,157500.0,1078200.0,38331.0,900000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,Office apartment,44.40821917808219,14.372602739726027,0.6196053076367595,,0
178632,Cash loans,1,0,1,0,288000.0,2013840.0,83241.0,1800000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,55.26301369863014,1.6191780821917807,0.7401321712775113,0.7238369900414456,0
409839,Cash loans,2,0,1,0,135000.0,526491.0,31482.0,454500.0,Family,Commercial associate,Secondary / secondary special,Separated,House / apartment,49.35890410958904,12.052054794520547,0.6850864794609647,0.7544061731797895,0
243423,Cash loans,2,0,1,0,135000.0,346500.0,21069.0,346500.0,Family,Working,Incomplete higher,Single / not married,House / apartment,22.90684931506849,2.8219178082191783,0.5655746198457506,,1
184055,Cash loans,2,1,1,0,112500.0,369720.0,23755.5,292500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,41.41917808219178,16.38082191780822,0.4098275944367488,0.1131963530622281,0
403171,Cash loans,2,0,0,1,166500.0,1288350.0,34114.5,1125000.0,Family,Commercial associate,Higher education,Married,House / apartment,23.317808219178083,2.356164383561644,0.6488041459255822,0.4686596550493113,0
167334,Cash loans,2,1,1,0,202500.0,450000.0,30442.5,450000.0,Unaccompanied,Working,Higher education,Married,House / apartment,41.534246575342465,10.887671232876713,0.6413947301436111,0.656158373001177,1
108524,Cash loans,1,1,1,0,157500.0,1724220.0,50544.0,1350000.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,52.676712328767124,8.876712328767123,0.4302323023202929,,0
152070,Cash loans,2,0,1,0,180000.0,454500.0,44406.0,454500.0,Unaccompanied,Pensioner,Higher education,Civil marriage,House / apartment,58.30684931506849,,0.7403466165175339,0.6092756673894402,1
220951,Cash loans,2,1,1,0,90000.0,270000.0,17707.5,270000.0,Unaccompanied,Commercial associate,Incomplete higher,Married,House / apartment,23.81095890410959,1.7342465753424658,0.5624235166049973,0.475849908720221,0
330253,Cash loans,2,0,1,0,94500.0,490495.5,26262.0,454500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,56.94794520547945,,0.5543405561558165,0.4170996682522097,1
439106,Cash loans,1,1,0,1,202500.0,640080.0,29970.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,31.12876712328767,2.361643835616438,0.2357626349069124,0.5989262182569273,1
331085,Cash loans,2,0,1,1,90000.0,474048.0,21010.5,360000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,40.59178082191781,3.7534246575342465,0.6573453746989989,0.8633633824101478,0
421018,Cash loans,1,1,1,0,585000.0,450000.0,20979.0,450000.0,Unaccompanied,Working,Higher education,Married,House / apartment,50.25479452054795,4.101369863013699,0.3073105377371734,0.3233112448967859,0
364084,Cash loans,2,0,1,1,135000.0,1159515.0,34033.5,1012500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,29.56986301369863,2.956164383561644,0.1598259996515255,,1
204155,Cash loans,1,0,1,0,135000.0,288873.0,16713.0,238500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,37.106849315068494,0.30684931506849317,0.0757644524244351,0.5849900404894085,1
359656,Cash loans,2,1,1,2,171000.0,808650.0,23773.5,675000.0,Unaccompanied,Working,Higher education,Married,House / apartment,36.57534246575342,5.331506849315068,0.5229685359448153,0.5064842396679806,1
124703,Cash loans,2,0,1,0,135000.0,808650.0,26217.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,40.586301369863016,1.347945205479452,0.1542911029794692,0.4418358231994413,0
141307,Cash loans,2,0,1,0,126000.0,1288350.0,37669.5,1125000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,36.5013698630137,2.893150684931507,0.4650816198857149,0.4382813743111921,1
291601,Cash loans,2,1,1,0,135000.0,152820.0,12204.0,135000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,29.328767123287673,9.243835616438357,0.562079058773964,0.4048783643353997,0
433214,Revolving loans,2,1,1,3,112500.0,135000.0,6750.0,135000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,35.00547945205479,6.928767123287671,0.2059045664556357,0.1385128770585923,1
130462,Revolving loans,1,1,1,1,112500.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,32.87123287671233,5.726027397260274,0.5136110899147496,0.3296550543128238,1
139829,Cash loans,1,1,0,0,135000.0,450000.0,35554.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,24.23013698630137,3.682191780821918,0.5999449415455516,0.5136937663039473,1
183576,Cash loans,2,0,1,0,90000.0,45000.0,4738.5,45000.0,Unaccompanied,State servant,Higher education,Married,House / apartment,43.81369863013698,5.2,0.4824112071663214,0.6910212267577837,1
206031,Cash loans,2,0,1,1,247500.0,545040.0,25537.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,26.043835616438358,1.6356164383561644,0.4333816662713235,0.5567274263630174,0
380599,Cash loans,2,0,1,0,292500.0,619654.5,48082.5,549000.0,Family,Working,Secondary / secondary special,Civil marriage,House / apartment,43.99178082191781,9.01095890410959,0.4517377854541336,0.5478104658520093,0
131674,Cash loans,2,1,1,1,270000.0,728460.0,57685.5,675000.0,Family,Working,Higher education,Married,House / apartment,32.21917808219178,1.073972602739726,0.6855250675496566,,0
225039,Cash loans,1,1,1,2,405000.0,900000.0,57519.0,900000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,39.14246575342466,5.772602739726027,0.0183145293843428,0.2366108235287817,0
127257,Cash loans,1,1,1,0,112500.0,229500.0,17887.5,229500.0,"Spouse, partner",Pensioner,Higher education,Married,House / apartment,64.9068493150685,,0.6029380383654671,0.3979463219016906,1
456209,Cash loans,2,0,1,0,202500.0,703728.0,29943.0,607500.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,61.40821917808219,,0.1956254949009862,0.3606125659189888,1
134874,Cash loans,2,0,0,0,112500.0,306000.0,14395.5,306000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,With parents,32.63013698630137,1.5726027397260274,0.2830536174606634,0.3296550543128238,0
245053,Cash loans,1,1,0,2,135000.0,776254.5,23665.5,589500.0,,State servant,Secondary / secondary special,Married,House / apartment,28.583561643835615,0.29315068493150687,0.251345852129229,0.22009464485041,0
424960,Cash loans,1,1,1,0,112500.0,604152.0,29196.0,540000.0,"Spouse, partner",State servant,Secondary / secondary special,Married,House / apartment,51.895890410958906,8.202739726027398,0.3399688472059883,0.2458512138252296,1
286693,Cash loans,2,0,1,0,225000.0,328405.5,14044.5,283500.0,Unaccompanied,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,63.02739726027397,,0.6513907395505351,0.7338145369642702,1
189394,Cash loans,2,0,1,0,112500.0,219042.0,21793.5,193500.0,Family,Working,Secondary / secondary special,Married,House / apartment,50.96986301369863,27.49041095890411,0.4187045343325653,0.8327850252992314,1
268651,Cash loans,2,0,0,0,67500.0,598486.5,21496.5,454500.0,Unaccompanied,State servant,Higher education,Married,House / apartment,43.635616438356166,2.4438356164383563,0.4398256208417583,0.6577838002083306,0
195173,Cash loans,1,0,0,0,112500.0,143910.0,13455.0,135000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,39.15068493150685,3.756164383561644,0.6552094637393479,0.1694287272664794,1
273327,Cash loans,2,0,1,0,126000.0,257391.0,22149.0,238500.0,Family,State servant,Secondary / secondary special,Single / not married,House / apartment,22.435616438356163,1.295890410958904,0.0734397439279861,0.0409020476887403,0
250318,Cash loans,1,1,1,0,90000.0,547344.0,29160.0,472500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,58.57260273972603,,0.1112424369875013,0.622922000268356,1
225369,Cash loans,2,0,1,2,135000.0,1282500.0,41373.0,1282500.0,Unaccompanied,Working,Incomplete higher,Married,House / apartment,34.18082191780822,0.536986301369863,0.323752431625046,0.266456808245056,0
101245,Cash loans,1,0,1,1,112500.0,314100.0,19215.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,Rented apartment,23.019178082191782,1.5616438356164384,0.1461118244496446,0.3807996826489149,1
334907,Cash loans,1,1,1,0,319500.0,543469.5,49977.0,481500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,With parents,29.23835616438356,5.504109589041096,0.669289792863402,,1
456084,Cash loans,2,1,1,1,99000.0,675000.0,21906.0,675000.0,Family,Working,Secondary / secondary special,Separated,House / apartment,38.37534246575343,5.536986301369863,0.6129293040126128,0.475849908720221,0
334317,Cash loans,2,1,1,2,292500.0,1006920.0,40063.5,900000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,35.8,4.331506849315068,0.7420915211078375,0.5478104658520093,0
294137,Cash loans,1,1,1,2,135000.0,450000.0,21109.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,46.8,19.03287671232877,0.5828311835476353,0.3572932680336494,1
267038,Cash loans,2,1,1,0,72000.0,292500.0,14355.0,292500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,48.19178082191781,8.684931506849315,0.4621397036590837,0.7862666146611379,0
187053,Cash loans,1,1,0,1,675000.0,1185120.0,42696.0,900000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,37.446575342465756,5.945205479452055,0.6753837092365171,0.5989262182569273,0
440816,Cash loans,1,1,0,0,202500.0,900000.0,31887.0,900000.0,Unaccompanied,Working,Secondary / secondary special,Married,With parents,35.84931506849315,11.07945205479452,0.5731719236039885,0.7047064232963289,1
380057,Cash loans,2,0,1,0,202500.0,301464.0,23949.0,238500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,49.391780821917806,2.747945205479452,0.6432284945293713,0.7062051096536562,1
215507,Cash loans,2,0,1,2,90000.0,254700.0,20250.0,225000.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,26.34246575342466,4.024657534246575,0.6132872161803066,,0
225407,Cash loans,2,0,0,0,135000.0,942300.0,27679.5,675000.0,Family,State servant,Secondary / secondary special,Married,House / apartment,50.47945205479452,0.9260273972602739,0.2193552720491276,0.4920600938649263,1
315068,Cash loans,2,1,1,0,67500.0,314100.0,17167.5,225000.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,42.983561643835614,3.2356164383561645,0.5568728121439898,0.5849900404894085,0
164219,Cash loans,2,0,1,0,157500.0,148500.0,11232.0,148500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,65.07671232876713,,0.6624787564533817,0.6109913280868294,1
356425,Cash loans,2,0,0,0,69750.0,229500.0,10237.5,229500.0,Family,Working,Secondary / secondary special,Single / not married,House / apartment,38.24109589041096,17.5972602739726,0.2653117484731741,0.6986675550534175,0
420701,Cash loans,2,0,1,0,94500.0,760225.5,30280.5,679500.0,"Spouse, partner",Working,Higher education,Married,House / apartment,51.64109589041096,28.26027397260274,0.7431614982822927,0.5370699579791587,0
344729,Cash loans,2,1,1,1,67500.0,675000.0,37692.0,675000.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,48.33150684931507,9.501369863013698,0.1873289403167318,,1
118718,Cash loans,1,1,1,0,126000.0,1515415.5,41800.5,1354500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,56.11232876712329,,0.7306437064477876,0.7530673920730478,1
374214,Cash loans,2,1,0,1,225000.0,1071909.0,31473.0,936000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,With parents,36.35068493150685,4.917808219178082,0.0870629156972864,0.248535557339522,0
280168,Cash loans,1,1,0,0,157500.0,225000.0,8482.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,43.394520547945206,5.36986301369863,0.6814947348878317,0.7557400501752248,1
258703,Cash loans,1,1,0,0,135000.0,986274.0,28264.5,706500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,30.76986301369863,1.3972602739726028,0.6903462844634743,0.3807996826489149,1
175159,Cash loans,1,0,1,0,157500.0,254700.0,24808.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,42.487671232876714,4.421917808219178,0.5226630272707901,0.4311917977993083,1
325678,Cash loans,2,0,1,1,90000.0,808650.0,31464.0,675000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,31.676712328767124,2.1315068493150684,0.4941853687666983,,1
375250,Cash loans,2,0,1,1,90000.0,1080000.0,42957.0,1080000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,39.345205479452055,10.021917808219179,0.3462477839891388,0.5531646987710016,0
384011,Cash loans,2,0,1,1,180000.0,808650.0,23773.5,675000.0,Family,Commercial associate,Higher education,Civil marriage,House / apartment,46.723287671232875,20.75890410958904,0.7075065861891052,0.6347055309763198,0
262500,Cash loans,2,0,0,0,157500.0,291384.0,26725.5,270000.0,Unaccompanied,State servant,Higher education,Married,House / apartment,24.28219178082192,2.249315068493151,0.0327112493006513,,1
397904,Cash loans,2,0,1,0,112500.0,755190.0,32125.5,675000.0,Family,Working,Secondary / secondary special,Married,House / apartment,45.556164383561644,4.6876712328767125,0.6822631843501787,,1
439396,Cash loans,2,0,1,0,202500.0,1155226.5,38308.5,1035000.0,Family,State servant,Secondary / secondary special,Civil marriage,House / apartment,56.465753424657535,8.67123287671233,0.6579509554612619,,1
372907,Cash loans,2,1,0,0,112500.0,454500.0,13419.0,454500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Widow,House / apartment,57.92602739726028,9.89041095890411,0.5783530071307551,0.6363761710860439,1
273504,Cash loans,1,1,1,0,238500.0,1078200.0,34911.0,900000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,60.30958904109589,8.265753424657534,0.623031889186404,0.4974688893052743,1
301894,Revolving loans,1,1,1,0,202500.0,270000.0,13500.0,270000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,60.26575342465753,9.92054794520548,0.54479745036177,0.3457848024695955,0
279163,Cash loans,1,0,0,1,337500.0,1130760.0,33192.0,810000.0,Unaccompanied,State servant,Secondary / secondary special,Married,Rented apartment,47.92328767123288,24.052054794520547,0.4823893666778751,0.7449321846094795,1
